status	relative_path	left_size	right_size	delta_right_minus_left	left_target	right_target
different	usr/lib/swift/pm/PluginAPI/PackagePlugin.swiftmodule/arm64-apple-macos.swiftdoc	86648	86648	0		
different	usr/lib/swift/pm/PluginAPI/PackagePlugin.swiftmodule/arm64-apple-macos.swiftmodule	414608	414624	16		
different	usr/lib/swift/pm/PluginAPI/PackagePlugin.swiftmodule/x86_64-apple-macos.swiftdoc	86648	86648	0		
different	usr/lib/swift/pm/PluginAPI/PackagePlugin.swiftmodule/x86_64-apple-macos.swiftmodule	414936	414928	-8		
different	usr/lib/swift/watchos/Cxx.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	33874	33874	0		
different	usr/lib/swift/watchos/Cxx.swiftmodule/arm64_32-apple-watchos.swiftdoc	13880	13880	0		
different	usr/lib/swift/watchos/Cxx.swiftmodule/arm64_32-apple-watchos.swiftinterface	33874	33874	0		
different	usr/lib/swift/watchos/Cxx.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	48436	48436	0		
different	usr/lib/swift/watchos/Cxx.swiftmodule/armv7k-apple-watchos.private.swiftinterface	33872	33872	0		
different	usr/lib/swift/watchos/Cxx.swiftmodule/armv7k-apple-watchos.swiftdoc	13876	13876	0		
different	usr/lib/swift/watchos/Cxx.swiftmodule/armv7k-apple-watchos.swiftinterface	33872	33872	0		
different	usr/lib/swift/watchos/Cxx.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	48432	48432	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	19625	19625	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/arm64_32-apple-watchos.swiftdoc	7108	7108	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/arm64_32-apple-watchos.swiftinterface	19625	19625	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	32720	32720	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/armv7k-apple-watchos.private.swiftinterface	19623	19623	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/armv7k-apple-watchos.swiftdoc	7104	7104	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/armv7k-apple-watchos.swiftinterface	19623	19623	0		
different	usr/lib/swift/watchos/CxxStdlib.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	32716	32716	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	23309	23309	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/arm64_32-apple-watchos.swiftdoc	78092	78092	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/arm64_32-apple-watchos.swiftinterface	23309	23309	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/arm64_32-apple-watchos.swiftmodule	89656	89656	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	61564	61564	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/armv7k-apple-watchos.private.swiftinterface	23307	23307	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/armv7k-apple-watchos.swiftdoc	78088	78088	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/armv7k-apple-watchos.swiftinterface	23307	23307	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/armv7k-apple-watchos.swiftmodule	89652	89652	0		
different	usr/lib/swift/watchos/Distributed.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	61560	61560	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	12001	12001	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/arm64_32-apple-watchos.swiftdoc	8512	8512	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/arm64_32-apple-watchos.swiftinterface	10480	10480	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/arm64_32-apple-watchos.swiftmodule	99932	99932	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	18228	18228	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/armv7k-apple-watchos.private.swiftinterface	11999	11999	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/armv7k-apple-watchos.swiftdoc	8508	8508	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/armv7k-apple-watchos.swiftinterface	10478	10478	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/armv7k-apple-watchos.swiftmodule	99928	99928	0		
different	usr/lib/swift/watchos/Observation.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	18224	18224	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	206082	206082	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/arm64_32-apple-watchos.swiftdoc	265764	265764	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/arm64_32-apple-watchos.swiftinterface	206062	206062	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/arm64_32-apple-watchos.swiftmodule	1231680	1231680	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	359888	359888	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/armv7k-apple-watchos.private.swiftinterface	206080	206080	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/armv7k-apple-watchos.swiftdoc	265760	265760	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/armv7k-apple-watchos.swiftinterface	206060	206060	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/armv7k-apple-watchos.swiftmodule	1231676	1231676	0		
different	usr/lib/swift/watchos/RegexBuilder.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	359884	359884	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	2400753	2400753	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/arm64_32-apple-watchos.swiftdoc	4369584	4369584	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/arm64_32-apple-watchos.swiftinterface	2345339	2345339	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/arm64_32-apple-watchos.swiftmodule	17565780	17565780	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	4045140	4045140	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/armv7k-apple-watchos.private.swiftinterface	2397122	2397122	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/armv7k-apple-watchos.swiftdoc	4367832	4367832	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/armv7k-apple-watchos.swiftinterface	2341708	2341708	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/armv7k-apple-watchos.swiftmodule	17610292	17610292	0		
different	usr/lib/swift/watchos/Swift.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	4043660	4043660	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	1080	1080	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/arm64_32-apple-watchos.swiftdoc	432	432	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/arm64_32-apple-watchos.swiftinterface	1080	1080	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/arm64_32-apple-watchos.swiftmodule	247976	247976	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	3244	3244	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/armv7k-apple-watchos.private.swiftinterface	1078	1078	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/armv7k-apple-watchos.swiftdoc	428	428	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/armv7k-apple-watchos.swiftinterface	1078	1078	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/armv7k-apple-watchos.swiftmodule	247972	247972	0		
different	usr/lib/swift/watchos/SwiftOnoneSupport.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	3240	3240	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	241514	241514	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/arm64_32-apple-watchos.swiftdoc	254208	254208	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/arm64_32-apple-watchos.swiftinterface	241514	241514	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/arm64_32-apple-watchos.swiftmodule	574956	574956	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	202136	202136	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/armv7k-apple-watchos.private.swiftinterface	220228	220228	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/armv7k-apple-watchos.swiftdoc	235384	235384	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/armv7k-apple-watchos.swiftinterface	220228	220228	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/armv7k-apple-watchos.swiftmodule	536304	536304	0		
different	usr/lib/swift/watchos/Synchronization.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	189296	189296	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	4232	4232	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/arm64_32-apple-watchos.swiftdoc	428	428	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/arm64_32-apple-watchos.swiftinterface	4232	4232	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/arm64_32-apple-watchos.swiftmodule	23704	23704	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	2832	2832	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/armv7k-apple-watchos.private.swiftinterface	4230	4230	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/armv7k-apple-watchos.swiftdoc	424	424	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/armv7k-apple-watchos.swiftinterface	4230	4230	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/armv7k-apple-watchos.swiftmodule	23700	23700	0		
different	usr/lib/swift/watchos/_Builtin_float.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	2828	2828	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	302753	302753	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/arm64_32-apple-watchos.swiftdoc	436372	436372	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/arm64_32-apple-watchos.swiftinterface	293990	293990	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/arm64_32-apple-watchos.swiftmodule	943156	943156	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	427768	427768	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/armv7k-apple-watchos.private.swiftinterface	302751	302751	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/armv7k-apple-watchos.swiftdoc	436368	436368	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/armv7k-apple-watchos.swiftinterface	293988	293988	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/armv7k-apple-watchos.swiftmodule	946416	946416	0		
different	usr/lib/swift/watchos/_Concurrency.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	427764	427764	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	136649	136649	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/arm64_32-apple-watchos.swiftdoc	7808	7808	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/arm64_32-apple-watchos.swiftinterface	136649	136649	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/arm64_32-apple-watchos.swiftmodule	1205716	1205716	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	116072	116072	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/armv7k-apple-watchos.private.swiftinterface	136647	136647	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/armv7k-apple-watchos.swiftdoc	7804	7804	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/armv7k-apple-watchos.swiftinterface	136647	136647	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/armv7k-apple-watchos.swiftmodule	1205712	1205712	0		
different	usr/lib/swift/watchos/_Differentiation.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	116068	116068	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	90819	90819	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/arm64_32-apple-watchos.swiftdoc	104804	104804	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/arm64_32-apple-watchos.swiftinterface	89838	89838	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/arm64_32-apple-watchos.swiftmodule	414100	414100	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	311708	311708	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/armv7k-apple-watchos.private.swiftinterface	90817	90817	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/armv7k-apple-watchos.swiftdoc	104800	104800	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/armv7k-apple-watchos.swiftinterface	89836	89836	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/armv7k-apple-watchos.swiftmodule	414096	414096	0		
different	usr/lib/swift/watchos/_RegexParser.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	311704	311704	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	36759	36759	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/arm64_32-apple-watchos.swiftdoc	56372	56372	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/arm64_32-apple-watchos.swiftinterface	23779	23779	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/arm64_32-apple-watchos.swiftmodule	486412	486412	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	119484	119484	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/armv7k-apple-watchos.private.swiftinterface	36757	36757	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/armv7k-apple-watchos.swiftdoc	56368	56368	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/armv7k-apple-watchos.swiftinterface	23777	23777	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/armv7k-apple-watchos.swiftmodule	486408	486408	0		
different	usr/lib/swift/watchos/_StringProcessing.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	119480	119480	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/arm64_32-apple-watchos.private.swiftinterface	2743	2743	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/arm64_32-apple-watchos.swiftdoc	3756	3756	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/arm64_32-apple-watchos.swiftinterface	2743	2743	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/arm64_32-apple-watchos.swiftmodule	24972	24972	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/arm64_32-apple-watchos.swiftsourceinfo	4392	4392	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/armv7k-apple-watchos.private.swiftinterface	2741	2741	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/armv7k-apple-watchos.swiftdoc	3752	3752	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/armv7k-apple-watchos.swiftinterface	2741	2741	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/armv7k-apple-watchos.swiftmodule	24968	24968	0		
different	usr/lib/swift/watchos/_Volatile.swiftmodule/armv7k-apple-watchos.swiftsourceinfo	4388	4388	0		
different	usr/lib/swift/watchos/libswiftCxx.a	341728	341728	0		
different	usr/lib/swift/watchos/libswiftCxxStdlib.a	467752	467752	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/arm64-apple-watchos-simulator.private.swiftinterface	33881	33881	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/arm64-apple-watchos-simulator.swiftdoc	13884	13884	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/arm64-apple-watchos-simulator.swiftinterface	33881	33881	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/arm64-apple-watchos-simulator.swiftsourceinfo	48440	48440	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/x86_64-apple-watchos-simulator.private.swiftinterface	33882	33882	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/x86_64-apple-watchos-simulator.swiftdoc	13888	13888	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/x86_64-apple-watchos-simulator.swiftinterface	33882	33882	0		
different	usr/lib/swift/watchsimulator/Cxx.swiftmodule/x86_64-apple-watchos-simulator.swiftsourceinfo	48444	48444	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/arm64-apple-watchos-simulator.private.swiftinterface	19632	19632	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/arm64-apple-watchos-simulator.swiftdoc	7112	7112	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/arm64-apple-watchos-simulator.swiftinterface	19632	19632	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/arm64-apple-watchos-simulator.swiftsourceinfo	32624	32624	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/x86_64-apple-watchos-simulator.private.swiftinterface	19633	19633	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/x86_64-apple-watchos-simulator.swiftdoc	7116	7116	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/x86_64-apple-watchos-simulator.swiftinterface	19633	19633	0		
different	usr/lib/swift/watchsimulator/CxxStdlib.swiftmodule/x86_64-apple-watchos-simulator.swiftsourceinfo	32628	32628	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/arm64-apple-watchos-simulator.private.swiftinterface	23316	23316	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/arm64-apple-watchos-simulator.swiftdoc	78096	78096	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/arm64-apple-watchos-simulator.swiftinterface	23316	23316	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/arm64-apple-watchos-simulator.swiftmodule	89288	89288	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/arm64-apple-watchos-simulator.swiftsourceinfo	61568	61568	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/x86_64-apple-watchos-simulator.private.swiftinterface	23317	23317	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/x86_64-apple-watchos-simulator.swiftdoc	78100	78100	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/x86_64-apple-watchos-simulator.swiftinterface	23317	23317	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/x86_64-apple-watchos-simulator.swiftmodule	89292	89292	0		
different	usr/lib/swift/watchsimulator/Distributed.swiftmodule/x86_64-apple-watchos-simulator.swiftsourceinfo	61572	61572	0		
different	usr/lib/swift/watchsimulator/Observation.swiftmodule/arm64-apple-watchos-simulator.private.swiftinterface	12008	12008	0		
different	usr/lib/swift/watchsimulator/Observation.swiftmodule/arm64-apple-watchos-simulator.swiftdoc	8516	8516	0		
